Word,Valence,Arousal,Dominance,Concreteness
dispositive,0.490384,0.394164,0.561487,0.372659
loam,0.592624,0.340871,0.582951,0.736189
cruisers,0.630575,0.456536,0.616632,0.722687
sparking,0.632993,0.544243,0.600720,0.718618
stowed,0.516099,0.414068,0.577860,0.694191
uncompromisingly,0.430637,0.456622,0.560786,0.267754
pampers,0.671731,0.467461,0.682408,0.509798
aclu,0.336670,0.475926,0.413825,0.712107
rag_doll,0.536394,0.522057,0.459691,0.846160
frieze,0.583859,0.388162,0.582579,0.832263
schmoozing,0.606265,0.466616,0.661418,0.539643
griminess,0.582286,0.467191,0.617708,0.541048
putative,0.498603,0.388805,0.531201,0.359785
masquerade,0.530001,0.511121,0.551126,0.550931
aghast,0.395290,0.521972,0.465581,0.459922
treehouse,0.704015,0.420436,0.638862,0.850115
dimmest,0.529578,0.464338,0.544942,0.473582
mishearing,0.448106,0.429525,0.496896,0.572045
else's,0.643345,0.479941,0.663570,0.500774
celesta,0.626090,0.432391,0.541486,0.641646
humidify,0.635884,0.359597,0.654440,0.707517
adlibs,0.581446,0.519602,0.578827,0.647524
offish,0.546458,0.488942,0.522169,0.521823
bullshitter,0.546540,0.496216,0.555037,0.539127
racists,0.299611,0.525337,0.421778,0.567049
untraced,0.339915,0.518358,0.412892,0.545745
totalizator,0.572523,0.439448,0.571481,0.704546
stonefish,0.459788,0.555837,0.461261,0.862724
doormats,0.514756,0.379082,0.549780,0.746626
Guam,0.535776,0.467567,0.530934,0.594071
realist,0.614777,0.459601,0.638156,0.471194
buglers,0.592059,0.446663,0.556765,0.765212
incendiary,0.403607,0.584755,0.493227,0.481100
pimped,0.461581,0.562658,0.498829,0.624084
gawked,0.621872,0.457087,0.602711,0.606431
accra,0.553083,0.425339,0.606164,0.743042
overvaluation,0.448952,0.520708,0.498895,0.462847
bunion,0.342836,0.410910,0.437826,0.921818
hollyhock,0.693579,0.393273,0.583221,0.887346
derails,0.472023,0.480280,0.538840,0.547894
daba,0.467787,0.418674,0.528562,0.674904
somnambulant,0.385831,0.427074,0.488447,0.269293
sagittal,0.528245,0.397279,0.546355,0.646242
sultry,0.663980,0.563685,0.596020,0.588004
windward,0.515403,0.388135,0.537176,0.611656
scared,0.391949,0.643544,0.426434,0.554481
scottish,0.576407,0.396471,0.583781,0.754662
Gainesville,0.535016,0.500259,0.575234,0.621629
lubricator,0.649365,0.349031,0.672739,0.810912
promontory,0.582094,0.441865,0.542098,0.774941
platforms,0.647834,0.397835,0.613251,0.575897
reprobation,0.481659,0.554956,0.527900,0.447737
Rwanda,0.430374,0.512052,0.497809,0.617757
export,0.585118,0.485497,0.613411,0.658091
twirling,0.669217,0.566164,0.619439,0.762584
scarey,0.505513,0.567342,0.514658,0.558230
dermatology,0.484643,0.486557,0.536668,0.755802
ablaze,0.458488,0.577435,0.514078,0.665853
unthankful,0.435890,0.510637,0.505641,0.406538
econometrics,0.574446,0.342858,0.584939,0.648801
proprietorships,0.527541,0.421331,0.571267,0.643168
gables,0.603167,0.384424,0.591992,0.631994
disunited,0.396005,0.439474,0.492558,0.442652
watermarks,0.591755,0.344568,0.593693,0.785604
pompon,0.707813,0.399804,0.638384,0.929670
pompom,0.730983,0.429459,0.661614,0.899325
severance,0.504701,0.413729,0.537030,0.573213
blubbering,0.345554,0.510083,0.434905,0.623784
connexion,0.583849,0.420850,0.588849,0.401536
preheat,0.516705,0.423560,0.598480,0.721645
hibachi,0.586798,0.468246,0.593188,0.742379
detergent,0.565964,0.378973,0.628864,0.865955
wreaths,0.651343,0.350724,0.585807,0.836459
gabled,0.559828,0.344657,0.560023,0.739580
noose,0.370899,0.523042,0.451531,0.867341
impolitely,0.453470,0.395206,0.485408,0.568151
price_tag,0.571578,0.464027,0.597407,0.682308
debuts,0.682213,0.502552,0.644497,0.542137
theodolite,0.665759,0.379170,0.654695,0.835044
sorbets,0.749458,0.461785,0.668242,0.757441
glycol,0.493981,0.420329,0.521430,0.649344
theremin,0.515498,0.515469,0.525538,0.748346
apostolic,0.644246,0.432500,0.626383,0.466786
dangling,0.493656,0.522617,0.510722,0.718301
classwork,0.624698,0.422038,0.641374,0.614762
clutter,0.408570,0.490646,0.575143,0.583977
heretically,0.506099,0.482299,0.545055,0.395306
lightweights,0.541369,0.490349,0.573781,0.590339
epidemiology,0.453702,0.446535,0.541248,0.671948
slipups,0.336816,0.532124,0.429193,0.495502
devil,0.388498,0.538301,0.438499,0.662132
whisperings,0.575553,0.499214,0.538420,0.457842
hypoactive,0.423232,0.489856,0.477577,0.331987
filth,0.304603,0.503899,0.449608,0.596808
motive,0.487872,0.515158,0.586862,0.522976
downspin,0.285365,0.531297,0.391170,0.482458
frying,0.557000,0.542973,0.570778,0.784027
oxygen_mask,0.520607,0.463072,0.517496,0.942219
bombings,0.382840,0.597527,0.435888,0.644091
unmasking,0.443950,0.562051,0.535053,0.439576
oratorio,0.614665,0.473758,0.586136,0.651780
testosterone,0.532155,0.528877,0.551457,0.633598
unsurpassable,0.693509,0.535819,0.637879,0.302459
universe,0.713922,0.474421,0.580298,0.583733
orcas,0.593777,0.471529,0.526396,0.743976
Persians,0.505900,0.517750,0.503541,0.599427
foil,0.570375,0.377588,0.617732,0.742224
linkable,0.548449,0.428684,0.595235,0.469630
lizards,0.608897,0.518347,0.517932,0.892815
swear,0.546263,0.484539,0.565731,0.594528
sighting,0.617709,0.530129,0.579944,0.659251
vins,0.720006,0.361898,0.649092,0.677755
customizing,0.659691,0.521604,0.663344,0.608028
udder,0.554383,0.351920,0.557308,0.905255
puto,0.640030,0.440544,0.631103,0.700117
thought_provoking,0.692864,0.488093,0.680060,0.435439
atwitter,0.530499,0.545804,0.532419,0.472698
primped,0.659004,0.421668,0.620170,0.666609
boggy,0.464082,0.390749,0.484745,0.642863
misters,0.638663,0.416063,0.637809,0.669383
dulcet,0.673593,0.409048,0.642253,0.423586
connives,0.475487,0.552696,0.544719,0.483704
travelers,0.651927,0.459180,0.607343,0.673768
catechu,0.477483,0.361397,0.528316,0.885083
tailgate,0.637087,0.464763,0.645565,0.862393
silliest,0.545934,0.505676,0.555844,0.587704
loner,0.379863,0.502224,0.471424,0.555693
amex,0.413965,0.443534,0.481344,0.553796
referent,0.442570,0.422052,0.545439,0.342558
cocker,0.660982,0.444448,0.595871,0.983069
hotline,0.612333,0.441871,0.595019,0.776123
palki,0.706352,0.319102,0.661651,0.827469
contriteness,0.414060,0.474661,0.533440,0.625859
overflies,0.518601,0.508461,0.540848,0.628105
nettlesome,0.454215,0.506565,0.549089,0.370743
boringly,0.472536,0.412243,0.568296,0.414291
intricacies,0.644157,0.411100,0.600307,0.467659
unlatch,0.540910,0.469063,0.551983,0.783801
yanked,0.351858,0.423942,0.456816,0.682105
yankee,0.507922,0.382321,0.547295,0.692321
brawled,0.426642,0.555806,0.530878,0.546224
unhesitant,0.629128,0.550809,0.642675,0.277674
sanctimoniousness,0.434294,0.518054,0.509647,0.381059
exciting,0.819202,0.636654,0.709094,0.395464
eelpout,0.493350,0.398246,0.480631,0.848147
artifacts,0.622071,0.433726,0.583549,0.793628
cabernet,0.703192,0.475619,0.654373,0.747592
incipient,0.455553,0.491711,0.487592,0.416933
support,0.816356,0.488569,0.755205,0.455279
omnia,0.608627,0.404063,0.612257,0.463468
kidding,0.662347,0.549942,0.619072,0.628229
fussbudget,0.474210,0.459280,0.526322,0.570517
uniting,0.622288,0.526200,0.662184,0.467903
quadratic,0.609512,0.357743,0.612778,0.503640
payphone,0.543453,0.443351,0.559687,0.996687
brawler,0.488854,0.578613,0.558550,0.717160
dynamite,0.565301,0.601839,0.560540,0.816616
macrophage,0.418798,0.489967,0.474364,0.743501
formation,0.718421,0.423915,0.657259,0.648214
vat,0.537657,0.436373,0.554508,0.879946
evenness,0.699415,0.414455,0.679563,0.490191
stymied,0.447505,0.417653,0.510727,0.583864
mailer,0.423511,0.472109,0.519231,0.841670
callings,0.627358,0.478011,0.635625,0.361591
effulgent,0.672445,0.452515,0.623137,0.471355
unwrap,0.731379,0.464032,0.636021,0.721918
mutter,0.375489,0.394544,0.487024,0.583365
Detroit,0.434305,0.471106,0.503491,0.716391
approximates,0.629988,0.405647,0.620052,0.438888
unfalteringly,0.702444,0.413106,0.697596,0.510570
tasked,0.584254,0.397797,0.655730,0.530682
asocial,0.373080,0.466636,0.511825,0.265788
mailed,0.486183,0.410396,0.539629,0.673112
abolishing,0.525669,0.448815,0.548008,0.494221
courtliness,0.690737,0.379579,0.649799,0.358960
granny,0.597850,0.417023,0.567814,0.791878
millipedes,0.479131,0.448792,0.472347,0.916690
teaming,0.615952,0.527400,0.636637,0.572423
autoregulation,0.478685,0.444521,0.523586,0.497463
untraditional,0.626982,0.534212,0.587676,0.366256
figure_skating,0.627041,0.481152,0.598105,0.756372
assassinated,0.414433,0.551260,0.432323,0.623164
tactics,0.462557,0.504360,0.550237,0.583198
irrepairable,0.479496,0.435801,0.517409,0.459651
temp,0.545506,0.378439,0.582561,0.637226
fogginess,0.490101,0.462870,0.518117,0.471348
misidentifying,0.318040,0.465993,0.457371,0.527005
venetian,0.687106,0.400245,0.645425,0.833891
below,0.607710,0.384435,0.571667,0.649930
nonhazardous,0.533933,0.385075,0.578216,0.725957
ruling,0.542759,0.473901,0.584465,0.588599
iterated,0.682168,0.438221,0.717129,0.389333
atheist,0.474107,0.514821,0.505220,0.574091
murine,0.424087,0.419097,0.496094,0.536099
fulllength,0.633121,0.463078,0.584354,0.713721
stirring,0.586067,0.498263,0.602128,0.691980
begum,0.501791,0.454978,0.504898,0.600104
scorns,0.538211,0.468501,0.586180,0.448091
unfolding,0.582406,0.456386,0.560216,0.601358
atomized,0.379971,0.462662,0.497413,0.465385
mumming,0.657546,0.457981,0.582333,0.614011
begun,0.575258,0.357742,0.617877,0.465451
kelsey,0.492834,0.425773,0.524878,0.812607
deadpanned,0.647271,0.431665,0.671872,0.645829
inadequate,0.288806,0.435458,0.385322,0.368364
humanizes,0.489702,0.535919,0.589538,0.346808
sweetheart,0.658029,0.539261,0.592716,0.600548
fertilizers,0.594767,0.391553,0.601377,0.729720
sumo_wrestler,0.629057,0.477272,0.603059,0.867260
destructing,0.414679,0.530632,0.493195,0.407679
interchanged,0.552139,0.362821,0.604933,0.492865
phalanx,0.459032,0.431941,0.517345,0.570052
particulate,0.472745,0.375056,0.523573,0.716372
subtropical,0.663703,0.419427,0.573542,0.664874
mistaken,0.394177,0.465495,0.457274,0.442222
permeability,0.533367,0.394934,0.560882,0.572080
plaques,0.560771,0.368943,0.576786,0.763552
jenna,0.571402,0.457021,0.558405,0.778176
limb,0.554244,0.450392,0.545047,0.791861
goldsmiths,0.608656,0.431664,0.558396,0.694704
landslips,0.331815,0.475257,0.381579,0.680413
diplomat,0.561154,0.458632,0.583037,0.705061
courant,0.564477,0.430168,0.562138,0.603273
water_softener,0.576408,0.337421,0.633732,0.902631
demonize,0.341802,0.524703,0.490369,0.426415
countermeasure,0.549559,0.430041,0.574816,0.496917
pickings,0.617970,0.431428,0.597339,0.532743
defensively,0.582031,0.463260,0.628859,0.605152
overdeveloped,0.406122,0.502917,0.457296,0.523615
collimation,0.602501,0.405783,0.632124,0.679021
activeness,0.673586,0.492793,0.670671,0.440429
entrepreneurs,0.662938,0.517913,0.635691,0.698401
reinvigorating,0.652119,0.468075,0.671631,0.450660
toured,0.649372,0.438379,0.652903,0.576798
unlettered,0.454731,0.422307,0.529849,0.347090
Marie,0.647551,0.454612,0.598195,0.604948
rial,0.549897,0.438358,0.562442,0.726407
clicks,0.654863,0.483105,0.628480,0.663852
kent,0.568589,0.383632,0.567297,0.641344
pantomime,0.643717,0.494384,0.600251,0.747372
exclamation,0.577239,0.516868,0.586554,0.689528
wheeler,0.510774,0.460634,0.540345,0.906709
betrays,0.437157,0.415075,0.525624,0.382876
daimon,0.611539,0.532050,0.602329,0.498400
palindromic,0.551725,0.380719,0.557664,0.608983
cranberry_juice,0.597678,0.428255,0.626524,0.830587
housetrained,0.726593,0.354703,0.674954,0.645253
truckers,0.490179,0.431951,0.543276,0.772060
conferencing,0.616611,0.467905,0.571322,0.657276
exigences,0.479050,0.403134,0.534610,0.341965
metabolized,0.484029,0.405397,0.532948,0.557897
risked,0.462259,0.483787,0.538702,0.501637
badmouths,0.425445,0.528710,0.545801,0.493601
twangs,0.579335,0.444375,0.572902,0.693532
bookplate,0.755523,0.376318,0.712197,0.951470
rums,0.668984,0.461199,0.628003,0.757212
incurred,0.486617,0.481275,0.538400,0.553764
ohms,0.545166,0.399961,0.546456,0.604797
extort,0.370072,0.553052,0.444602,0.578913
volumed,0.638939,0.470546,0.627402,0.739878
acrosome,0.519486,0.433257,0.508536,0.790866
clergymen,0.481216,0.400282,0.492534,0.636039
ranks,0.565448,0.413917,0.608988,0.641602
philately,0.708130,0.513223,0.664925,0.532782
semiotic,0.532817,0.421350,0.577429,0.410969
misconceived,0.431247,0.420985,0.491155,0.351472
runaways,0.470026,0.494726,0.471907,0.652481
coincidentally,0.628683,0.424739,0.640992,0.481276
revanchist,0.364859,0.554647,0.478902,0.375051
volumes,0.586518,0.413122,0.587336,0.560532
alienates,0.390774,0.502932,0.527676,0.364093
richardson,0.611366,0.466321,0.579083,0.710928
oversize,0.512139,0.395772,0.568114,0.716381
sopping,0.490201,0.388550,0.562493,0.651344
bereaved,0.492375,0.412327,0.496440,0.520145
convolute,0.452643,0.445073,0.514824,0.480118
aided,0.604075,0.475310,0.593424,0.473051
riles,0.394774,0.523383,0.532028,0.456904
absentminded,0.492110,0.434641,0.549122,0.627141
narcotic,0.393506,0.526973,0.452979,0.689849
undercapitalization,0.268282,0.487432,0.388709,0.437280
jihad,0.441079,0.539635,0.500588,0.554689
spearheaded,0.627158,0.455267,0.659458,0.557064
mythologists,0.723854,0.455300,0.649450,0.583900
blackens,0.430188,0.483251,0.523232,0.662823
dehydrated,0.472482,0.499395,0.481460,0.759778
analytic,0.576138,0.424148,0.608383,0.437376
granting,0.612718,0.460814,0.581881,0.406193
eligible,0.554687,0.445748,0.585086,0.412717
snowing,0.592544,0.485245,0.562209,0.728192
cohered,0.625651,0.449428,0.617993,0.330053
powdery,0.622315,0.431391,0.580188,0.692922
aggregations,0.609204,0.423387,0.566650,0.597950
eyehole,0.488845,0.435482,0.514151,1.064524
wheeled,0.601793,0.422408,0.591314,0.687899
sideswipe,0.338747,0.538038,0.487071,0.572003
foreshores,0.645587,0.421657,0.592883,0.672357
lorn,0.577942,0.482698,0.570423,0.749005
lori,0.589005,0.464630,0.564266,0.720073
firs,0.712036,0.340516,0.641415,0.759747
impoverishment,0.338573,0.507306,0.431121,0.366292
gutting,0.423258,0.527185,0.513045,0.723762
inwards,0.454764,0.427267,0.510937,0.561295
herbicide,0.510754,0.444878,0.549157,0.809656
eligibly,0.636371,0.366535,0.627319,0.460678
dissolution,0.454168,0.476857,0.512457,0.436052
shaving,0.473975,0.497821,0.536760,0.795207
prefacing,0.534998,0.397251,0.621626,0.465703
digit,0.603550,0.435812,0.588291,0.744559
hormone,0.548730,0.488679,0.532981,0.757119
kennels,0.532468,0.392749,0.570666,0.807642
dreamers,0.630907,0.482957,0.583725,0.501400
pupate,0.503662,0.398151,0.507985,0.744888
interpreters,0.668644,0.350633,0.612787,0.673574
knelt,0.635110,0.359454,0.635009,0.760214
rearguard,0.564719,0.412151,0.605082,0.728350
dehumidification,0.526948,0.369600,0.600760,0.655020
inching,0.554717,0.460236,0.571288,0.656485
microbe,0.504787,0.478100,0.515907,0.844911
experimentally,0.691036,0.391179,0.617574,0.397140
pigsties,0.369739,0.405625,0.455120,0.732086
elevations,0.621417,0.424510,0.544759,0.729074
cremator,0.448796,0.411266,0.507356,0.898288
internally,0.574781,0.445977,0.596751,0.410001
scholar,0.640171,0.416735,0.632891,0.756302
turpitude,0.371861,0.495348,0.458962,0.418269
clientele,0.706766,0.455694,0.667247,0.669915
gush,0.614009,0.568639,0.589776,0.696134
offcuts,0.517818,0.367759,0.568150,0.762400
jarringly,0.471545,0.469878,0.518262,0.467100
ladyfish,0.556770,0.470053,0.549346,0.889296
piling,0.426509,0.454742,0.518313,0.717095
magnetron,0.514449,0.468030,0.541967,0.695008
avalanches,0.485569,0.572763,0.430271,0.673052
cassock,0.595236,0.426157,0.591508,0.846715
courgette,0.673270,0.421434,0.631181,0.843204
pallium,0.674075,0.377512,0.650375,0.802260
merengue,0.615001,0.481634,0.578669,0.719340
elegy,0.570632,0.442613,0.553230,0.495879
jacking,0.368745,0.566608,0.466136,0.591156
Bavaria,0.557278,0.523155,0.576466,0.714632
nigh,0.500915,0.461669,0.523137,0.448183
tired,0.418657,0.475352,0.509309,0.497382
horseweed,0.405454,0.492698,0.433919,0.851784
cordially,0.670971,0.378482,0.642625,0.442025
bacon,0.728463,0.444932,0.648745,0.831096
pulse,0.645861,0.468264,0.614796,0.677581
appropriated,0.604193,0.458226,0.589278,0.451477
tires,0.558400,0.404702,0.614156,0.820332
Matthew,0.593277,0.423888,0.586252,0.636458
second,0.640067,0.408659,0.641550,0.752254
fragrantly,0.518284,0.426611,0.563699,0.450215
toyshops,0.797136,0.451851,0.659011,0.763519
rusts,0.407995,0.401559,0.496548,0.739432
reformulation,0.611603,0.404378,0.625843,0.494849
vienna,0.604974,0.405582,0.617921,0.721805
enlivening,0.705158,0.425346,0.680546,0.370588
haughtily,0.538884,0.460817,0.543292,0.333548
theory,0.691434,0.387936,0.649612,0.528260
blouse,0.616128,0.413711,0.618958,0.947314
malnourishment,0.280414,0.531713,0.355913,0.670878
acidemia,0.454541,0.408167,0.458057,0.665936
dark,0.493329,0.469162,0.520812,0.595441
rowboats,0.641185,0.348513,0.612703,0.816984
Lucille,0.648513,0.447618,0.594783,0.729294
boogie,0.600764,0.531117,0.586973,0.857306
contributed,0.622119,0.437669,0.627401,0.534570
fingers,0.684292,0.381182,0.659206,0.906422
roadhouse,0.560320,0.484352,0.563218,0.806537
adulteries,0.428354,0.535015,0.485854,0.497477
publicises,0.611412,0.474764,0.665142,0.497861
galangal,0.538578,0.350126,0.556603,0.754125
uneconomically,0.533162,0.417783,0.549437,0.507210
sittings,0.570753,0.421385,0.571634,0.616096
outlands,0.554296,0.478427,0.548461,0.412007
exclamations,0.646814,0.493084,0.604049,0.608238
tonneau,0.574702,0.369122,0.593912,0.951410
misjudged,0.437439,0.455043,0.484493,0.402603
hero,0.658148,0.533053,0.616694,0.597318
dahl,0.531860,0.370508,0.551817,0.788769
receivables,0.478217,0.462111,0.518647,0.518890
reporter,0.543322,0.402861,0.577028,0.783188
herb,0.707119,0.382670,0.618369,0.892628
defamatory,0.350749,0.576942,0.465473,0.426892
swag,0.677069,0.490034,0.663429,0.640991
here,0.755717,0.397373,0.678985,0.635878
herd,0.570845,0.409201,0.554204,0.813146
reported,0.609300,0.435213,0.670295,0.660682
gamut,0.572190,0.401111,0.574792,0.626108
auctioned,0.587493,0.507038,0.591569,0.706609
specialism,0.655189,0.427559,0.658532,0.597574
Caiman,0.549334,0.533917,0.602780,0.609030
hypnotizing,0.524457,0.634677,0.500688,0.465223
vulgarities,0.478900,0.465856,0.567222,0.578951
shriek,0.447260,0.554089,0.496818,0.699912
penile,0.590890,0.449450,0.583736,0.623832
conversational,0.761444,0.374600,0.740795,0.434290
southerners,0.574673,0.407214,0.529192,0.735225
pointman,0.561428,0.356675,0.596981,0.735405
whiffs,0.447626,0.461573,0.495057,0.581903
chlorides,0.386422,0.386653,0.480806,0.725841
antihistamines,0.403243,0.435585,0.487193,0.725402
pretensions,0.540858,0.482980,0.590069,0.351960
headspace,0.492990,0.418247,0.560552,0.658072
roller_coaster,0.561307,0.602035,0.481146,0.841247
reports,0.580585,0.449806,0.611469,0.644151
robin,0.703976,0.393890,0.600375,0.882377
tipples,0.670192,0.502291,0.626933,0.757519
tortoiseshell,0.623011,0.377473,0.558903,0.859845
osmium,0.517168,0.458055,0.462877,0.675327
transfixed,0.554914,0.474695,0.522177,0.599340
insurgencies,0.392530,0.558732,0.417665,0.639069
dimness,0.503941,0.473390,0.487679,0.531080
symmetrical,0.613408,0.451975,0.623155,0.453534
catalyzed,0.584280,0.380899,0.607641,0.523405
cancellation,0.400811,0.454242,0.473286,0.513699
pairings,0.682961,0.421641,0.646934,0.633559
attractor,0.711413,0.446173,0.645027,0.713203
reenters,0.578146,0.460638,0.597101,0.475000
whoso,0.450111,0.375794,0.525735,0.514758
magically,0.653324,0.436519,0.559460,0.570798
safehouse,0.560228,0.468133,0.572475,0.739893
surmounts,0.596514,0.493794,0.665239,0.452574
